neighbourhood,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,distance,price_per_night,available_morethan_200,reviews_morethan_100,distance_morethan_15,good_neighbourhood,ln_price
78702,apartments,105,2,448,3.97,1,16,2.526861748072688,52.5,0,1,1,0,3.960813169597578
78705,apartments,99,3,198,2.01,1,318,3.2730227152353466,33,1,1,1,0,3.4965075614664802
78732,apartments,94,90,33,0.3,3,173,21.324687061109863,1.0444444444444445,0,0,0,0,0.04348511193973889
78704,apartments,79,2,363,3.16,2,291,3.847018979327475,39.5,1,1,1,0,3.676300671907076
78745,apartments,75,3,10,0.39,1,0,11.53084799839648,25,0,0,1,1,3.2188758248682006
78704,apartments,150,30,1,0.05,1,336,4.586201289613638,5,1,0,1,0,1.6094379124341003
78704,apartments,59,1,762,6.78,2,273,2.7998219358019627,59,1,1,1,0,4.07753744390572
78741,apartments,145,2,145,1.3,1,81,3.2547855344882524,72.5,0,1,1,1,4.283586561860629
78702,apartments,189,2,85,1.03,1,76,4.304649840846493,94.5,0,0,1,0,4.548599834499697
78704,apartments,75,1,22,0.21,1,46,3.5210554541857157,75,0,0,1,0,4.31748811353631
78702,apartments,185,4,30,0.28,3,356,2.127397305294326,46.25,1,0,1,0,3.834061463958434
78751,apartments,105,28,106,0.94,1,292,4.245958493856039,3.75,1,1,1,1,1.3217558399823195
78751,apartments,165,5,76,0.69,9,264,3.5517129642698184,33,1,0,1,1,3.4965075614664802
78704,apartments,164,2,113,1.7,4,228,2.444653654106157,82,1,1,1,0,4.406719247264253
78702,apartments,35,1,495,4.6,2,55,2.8349196037897713,35,0,1,1,0,3.5553480614894135
78723,apartments,175,2,1,0.01,1,0,6.646298031215816,87.5,0,0,1,0,4.471638793363569
78702,apartments,143,2,76,0.71,2,0,2.5845510279089896,71.5,0,0,1,0,4.269697449699962
78758,apartments,79,30,23,0.21,1,0,11.12793454758026,2.6333333333333333,0,0,1,1,0.9682504708048661
78745,apartments,185,30,56,0.52,2,312,10.364538513070586,6.166666666666667,1,0,1,1,1.8191584434161694
78704,apartments,134,2,337,3.13,1,339,2.053397120735674,67,1,1,1,0,4.204692619390966
78745,apartments,69,3,116,1.07,6,365,7.4670796698893,23,1,1,1,1,3.1354942159291497
78730,apartments,350,4,0,NA,1,0,10.576046311057237,87.5,0,0,1,0,4.471638793363569
78702,apartments,98,1,431,4.01,2,0,2.4775813828666924,98,0,1,1,0,4.584967478670572
78702,apartments,240,4,47,0.44,1,0,2.675400071052681,60,0,0,1,0,4.0943445622221
78705,apartments,80,30,0,NA,2,340,3.1500286242447983,2.6666666666666665,1,0,1,0,0.9808292530117262
78756,apartments,59,29,5,0.05,1,187,5.948377799823249,2.0344827586206895,0,0,1,1,0.7102416139192453
78702,apartments,175,2,197,1.84,1,23,2.585747431860111,87.5,0,1,1,0,4.471638793363569
78757,apartments,50,30,15,0.14,2,46,6.717222593707582,1.6666666666666667,0,0,1,1,0.5108256237659907
78721,apartments,99,1,243,2.28,1,352,5.470295820128662,99,1,1,1,0,4.59511985013459
78702,apartments,35,30,23,0.22,1,268,2.114100473040929,1.1666666666666667,1,0,1,0,0.15415067982725836
78701,apartments,299,3,8,0.08,2,0,0.5167789319108554,99.66666666666667,0,0,1,0,4.601831284722577
78704,apartments,164,3,213,2.02,3,327,3.2063998498870503,54.666666666666664,1,1,1,0,4.001254139156089
78702,apartments,125,2,29,0.27,1,0,2.828331350435619,62.5,0,0,1,0,4.135166556742356
78702,apartments,175,2,65,1.15,1,0,1.3368294301209513,87.5,0,0,1,0,4.471638793363569
78704,apartments,58,29,6,0.06,2,263,3.8374505264030105,2,1,0,1,0,0.6931471805599453
78746,apartments,225,3,1,0.01,1,0,9.591134221904609,75,0,0,1,1,4.31748811353631
78704,apartments,132,3,303,2.84,3,348,3.3124776196152,44,1,1,1,0,3.784189633918261
78703,apartments,248,3,11,0.1,1,0,2.3937077355581846,82.66666666666667,0,0,1,0,4.4148164574968725
78745,apartments,110,30,19,0.18,1,300,6.47312235950244,3.6666666666666665,1,0,1,1,1.2992829841302609
78703,apartments,85,2,12,0.11,1,0,1.1807092849756087,42.5,0,0,1,0,3.7495040759303713
78703,apartments,1050,30,2,0.02,1,0,4.490684913428088,35,0,0,1,0,3.5553480614894135
78704,apartments,171,3,230,2.15,2,52,3.0504361400411604,57,0,1,1,0,4.04305126783455
78704,apartments,74,1,250,2.34,1,58,3.6605552030845727,74,0,1,1,0,4.30406509320417
78703,apartments,225,5,13,0.14,1,0,0.8797500177002568,45,0,0,1,0,3.8066624897703196
78704,apartments,246,10,82,0.77,11,252,2.8484245245832107,24.6,1,0,1,0,3.202746442938317
78751,apartments,171,2,163,1.53,26,359,4.290745003905102,85.5,1,1,1,1,4.448516375942715
78721,apartments,152,2,106,1.65,1,323,5.8119180607258,76,1,1,1,0,4.330733340286331
78751,apartments,106,3,186,1.74,1,0,4.14942569084779,35.333333333333336,0,1,1,1,3.5648268054439574
78722,apartments,399,30,12,0.12,1,41,4.301333358694126,13.3,0,0,1,0,2.5877640352277083
78704,apartments,88,3,24,0.24,3,0,3.4226530284670744,29.333333333333332,0,0,1,0,3.378724525810097
78704,apartments,130,30,22,0.23,1,272,3.700257025716604,4.333333333333333,1,0,1,0,1.466337068793427
78731,apartments,695,30,10,0.63,2,0,7.595127520080899,23.166666666666668,0,0,1,0,3.142714463902637
78704,apartments,94,2,230,2.21,13,147,3.2527161760732746,47,0,1,1,0,3.8501476017100584
78702,apartments,200,3,13,0.13,2,83,3.0315064966000924,66.66666666666667,0,0,1,0,4.199705077879927
78756,apartments,85,3,65,0.66,1,309,5.674798981569665,28.333333333333332,1,0,1,1,3.3440389678222067
78702,apartments,139,2,89,1.06,1,159,1.5633561856919533,69.5,0,0,1,0,4.241326752570746
78705,apartments,110,2,101,1.15,1,206,3.12221709805833,55,1,1,1,0,4.007333185232471
78701,apartments,108,2,401,3.87,1,143,0.8035689435873847,54,0,1,1,0,3.9889840465642745
78757,apartments,120,2,70,0.69,1,199,7.471711603071512,60,0,0,1,1,4.0943445622221
78704,apartments,99,14,450,4.34,2,11,2.073521928416967,7.071428571428571,0,1,1,0,1.9560625205193314
78741,apartments,68,30,126,1.3,1,54,5.803999385571307,2.2666666666666666,0,1,1,1,0.8183103235139513
78704,apartments,255,3,7,0.07,2,0,2.615736421439149,85,0,0,1,0,4.442651256490317
78704,apartments,98,1,386,3.84,1,331,2.5583820103773185,98,1,1,1,0,4.584967478670572
78704,apartments,499,30,1,0.01,1,0,4.464918628310474,16.633333333333333,0,0,1,0,2.8114087140893633
78704,apartments,106,2,156,1.55,1,237,3.6051987480342356,53,1,1,1,0,3.970291913552122
78757,apartments,75,30,5,0.05,1,293,9.768960440752094,2.5,1,0,1,1,0.9162907318741551
78745,apartments,180,30,86,0.87,2,285,9.29956330979406,6,1,0,1,1,1.791759469228055
78704,apartments,80,30,48,0.47,1,136,3.465120553049024,2.6666666666666665,0,0,1,0,0.9808292530117262
78722,apartments,55,30,16,0.16,2,47,3.2420071108743302,1.8333333333333333,0,0,1,0,0.6061358035703155
78705,apartments,117,30,30,0.3,2,347,1.7687268166462116,3.9,1,0,1,0,1.3609765531356006
78722,apartments,171,2,300,3.05,1,124,2.850562574931632,85.5,0,1,1,0,4.448516375942715
78703,apartments,95,3,5,0.28,3,228,2.8133481303079524,31.666666666666668,1,0,1,0,3.455264602932431
78703,apartments,190,3,11,0.23,1,0,0.9765463735582369,63.333333333333336,0,0,1,0,4.148411783492376
78737,apartments,125,26,50,0.58,1,352,25.932941560507413,4.8076923076923075,1,0,0,0,1.570217199280819
78704,apartments,84,4,651,6.48,2,295,3.2710348786290777,21,1,1,1,0,3.044522437723423
78702,apartments,236,3,110,1.15,1,277,2.2651463931802187,78.66666666666667,1,1,1,0,4.3652195163575005
78704,apartments,139,2,134,1.35,1,159,3.614269826865236,69.5,0,1,1,0,4.241326752570746
78757,apartments,80,30,19,0.2,2,249,7.082249315680633,2.6666666666666665,1,0,1,1,0.9808292530117262
78703,apartments,493,5,2,0.02,1,0,0.850574818646697,98.6,0,0,1,0,4.591071261608589
78745,apartments,15,2,15,0.16,6,364,7.553231266891063,7.5,1,0,1,1,2.0149030205422647
78704,apartments,54,30,61,0.61,2,273,4.149899429794682,1.8,1,0,1,0,0.5877866649021191
78731,apartments,165,3,40,0.41,3,145,4.284633092357,55,0,0,1,0,4.007333185232471
78704,apartments,232,3,31,0.38,1,293,2.877044481792733,77.33333333333333,1,0,1,0,4.3481250829982
78704,apartments,216,3,177,1.83,1,269,4.482574282519495,72,1,1,1,0,4.276666119016055
78741,apartments,135,2,24,0.24,1,293,3.490463925493419,67.5,1,0,1,1,4.212127597878484
78702,apartments,99,1,3,0.03,1,304,4.599267080635351,99,1,0,1,0,4.59511985013459
78704,apartments,233,5,5,0.06,1,0,4.768749761295176,46.6,0,0,1,0,3.8416005411316
78704,apartments,65,30,82,0.83,1,307,3.999226007908336,2.1666666666666665,1,0,1,0,0.7731898882334817
78741,apartments,150,2,70,0.76,2,302,3.3177331458755375,75,1,0,1,1,4.31748811353631
78702,apartments,110,30,74,0.79,1,332,2.9803981424612167,3.6666666666666665,1,0,1,0,1.2992829841302609
78704,apartments,210,4,65,0.69,11,293,2.9254384298444394,52.5,1,0,1,0,3.960813169597578
78703,apartments,174,3,94,0.95,1,276,1.2231588545792305,58,1,0,1,0,4.060443010546419
78757,apartments,299,30,128,1.59,12,0,9.919280021451963,9.966666666666667,0,1,1,1,2.299246191728531
78704,apartments,70,30,25,0.26,1,346,3.2807928743992143,2.3333333333333335,1,0,1,0,0.8472978603872037
78701,apartments,200,92,0,NA,2,122,0.6441208061981029,2.1739130434782608,0,0,1,0,0.7765287894989963
78701,apartments,128,180,162,1.67,12,0,0.9228273534639483,0.7111111111111111,0,1,1,0,-0.3409265869705932
78704,apartments,145,30,356,3.65,5,0,3.625858505553975,4.833333333333333,0,1,1,0,1.575536360758419
78704,apartments,77,2,117,1.21,2,333,4.707891904323717,38.5,1,1,1,0,3.6506582412937387
78751,apartments,102,5,51,0.53,9,310,3.573364690479804,20.4,1,0,1,1,3.0155349008501706
78726,apartments,213,3,35,0.62,3,115,20.59793109652088,71,0,0,0,0,4.2626798770413155
78704,apartments,151,2,177,1.84,1,172,3.399175608694071,75.5,0,1,1,0,4.324132656254979
78702,apartments,150,30,79,0.84,1,5,2.552073102563247,5,0,0,1,0,1.6094379124341003
78701,apartments,100,30,5,0.06,1,302,0.321185962318851,3.3333333333333335,1,0,1,0,1.2039728043259361
78756,apartments,85,30,4,0.06,1,171,6.573244442479717,2.8333333333333335,0,0,1,1,1.0414538748281612
78704,apartments,90,30,2,0.03,2,322,4.156658897279146,3,1,0,1,0,1.0986122886681098
78704,apartments,129,2,15,0.24,1,231,3.0420819835053385,64.5,1,0,1,0,4.1666652238017265
78703,apartments,250,30,1,0.01,1,0,3.2356896709442817,8.333333333333334,0,0,1,0,2.120263536200091
78702,apartments,129,2,174,2.34,2,120,2.802188826279569,64.5,0,1,1,0,4.1666652238017265
78704,apartments,104,2,148,1.56,1,233,3.8415886928475054,52,1,1,1,0,3.9512437185814275
78702,apartments,348,30,46,0.79,3,0,3.140666012178163,11.6,0,0,1,0,2.451005098112319
78704,apartments,44,30,49,0.52,2,352,4.392656452118626,1.4666666666666666,1,0,1,0,0.3829922522561057
78702,apartments,141,10,184,1.95,3,92,2.8389428535342787,14.1,0,1,1,0,2.6461747973841225
78704,apartments,116,2,39,0.42,3,311,2.4399668276489397,58,1,0,1,0,4.060443010546419
78704,apartments,133,3,331,3.47,3,10,3.4178224105027604,44.333333333333336,0,1,1,0,3.791736839553644
78704,apartments,350,5,0,NA,1,365,5.156647473432216,70,1,0,1,0,4.248495242049359
78757,apartments,88,2,83,3.49,1,87,10.134347227856546,44,0,0,1,1,3.784189633918261
78701,apartments,187,2,223,2.33,31,363,0.8243501302146788,93.5,1,1,1,0,4.537961436294641
78704,apartments,136,2,246,2.98,2,329,5.239438854110966,68,1,1,1,0,4.219507705176107
78702,apartments,250,4,21,0.22,1,0,2.1842984384340673,62.5,0,0,1,0,4.135166556742356
78751,apartments,120,2,107,1.13,1,0,3.645717178045777,60,0,1,1,1,4.0943445622221
78704,apartments,385,28,88,0.93,4,95,3.2582827304210875,13.75,0,0,1,0,2.6210388241125804
78744,apartments,180,3,20,0.21,2,362,8.063899775945357,60,1,0,1,1,4.0943445622221
78751,apartments,129,90,54,0.57,1,109,5.747722944881095,1.4333333333333333,0,0,1,1,0.36000273403140703
78701,apartments,118,180,0,NA,31,346,1.0238589490441274,0.6555555555555556,1,0,1,0,-0.4222722264245456
78753,apartments,225,3,1,0.01,1,358,13.967842013106944,75,1,0,1,1,4.31748811353631
78705,apartments,95,4,180,2.04,1,58,3.074993357066819,23.75,0,1,1,0,3.1675825304806504
78722,apartments,199,3,21,0.22,1,125,3.8198384954676508,66.33333333333333,0,0,1,0,4.194692536056382
78723,apartments,399,5,0,NA,1,0,6.763541321527377,79.8,0,0,1,0,4.379523504455763
78745,apartments,139,30,40,0.48,3,71,9.445150210167393,4.633333333333334,0,0,1,1,1.5332765514685365
78701,apartments,203,180,162,1.75,12,17,0.8584056973197676,1.1277777777777778,0,1,1,0,0.12024912815157694
78723,apartments,71,1,854,8.94,2,339,7.0777995344953375,71,1,1,1,0,4.2626798770413155
78701,apartments,74,1,765,8.04,2,302,0.8902243470413074,74,1,1,1,0,4.30406509320417
78704,apartments,118,2,203,2.15,1,226,3.3042148306334007,59,1,1,1,0,4.07753744390572
78745,apartments,200,3,0,NA,6,364,7.533267977097949,66.66666666666667,1,0,1,1,4.199705077879927
78741,apartments,169,2,125,1.49,1,352,6.313361910769151,84.5,1,1,1,1,4.436751534363128
78751,apartments,60,30,11,0.12,1,208,4.191398088862978,2,1,0,1,1,0.6931471805599453
78702,apartments,88,28,216,2.28,2,76,2.9777755401935675,3.142857142857143,0,1,1,0,1.1451323043030026
78704,apartments,150,3,156,1.67,1,365,3.061217623600266,50,1,1,1,0,3.912023005428146
78702,apartments,295,3,0,NA,1,365,2.359361230315729,98.33333333333333,1,0,1,0,4.58836306767171
78745,apartments,15,3,13,0.14,6,1,7.400109314176871,5,0,0,1,1,1.6094379124341003
78704,apartments,165,3,35,0.46,3,0,3.0020632038094117,55,0,0,1,0,4.007333185232471
78703,apartments,61,30,146,2.22,1,179,2.6195687399013745,2.033333333333333,0,1,1,0,0.7096764825111558
78704,apartments,116,30,6,0.06,1,279,3.200856522144317,3.8666666666666667,1,0,1,0,1.3523928094442093
78704,apartments,200,30,0,NA,2,362,1.9772248109477508,6.666666666666667,1,0,1,0,1.8971199848858813
78704,apartments,86,3,58,0.66,1,354,3.2079373894944756,28.666666666666668,1,0,1,0,3.3557350075853982
78702,apartments,75,2,420,4.44,2,72,3.0459616653046404,37.5,0,1,1,0,3.624340932976365
78702,apartments,203,4,140,1.69,3,64,2.435185009122322,50.75,0,1,1,0,3.926911617921897
78735,apartments,1399,365,0,NA,31,365,11.68928748438205,3.8328767123287673,1,0,1,0,1.3436156210829897
78701,apartments,174,180,109,1.17,12,0,0.8584056973197676,0.9666666666666667,0,1,1,0,-0.03390155167568134
78704,apartments,116,3,272,3.42,2,91,2.9795108567975097,38.666666666666664,0,1,1,0,3.654977902438255
78702,apartments,86,2,351,4.95,1,361,3.511650211303998,43,1,1,1,0,3.7612001156935624
78722,apartments,90,1,951,10.2,1,0,3.1602392016848273,90,0,1,1,0,4.499809670330265
78741,apartments,220,3,3,0.09,1,0,6.037991199105721,73.33333333333333,0,0,1,1,4.295015257684252
78752,apartments,198,2,147,1.66,1,365,8.321832341964804,99,1,1,1,1,4.59511985013459
78701,apartments,77,1,692,7.41,2,80,0.7911683933296797,77,0,1,1,0,4.343805421853684
78704,apartments,525,30,201,2.25,1,99,3.4635258138111973,17.5,0,1,1,0,2.8622008809294686
78701,apartments,151,2,150,1.67,31,341,1.0525990382137895,75.5,1,1,1,0,4.324132656254979
78701,apartments,143,2,155,1.72,31,351,0.8063029288867775,71.5,1,1,1,0,4.269697449699962
78704,apartments,66,10,26,0.44,2,327,2.214011200393108,6.6,1,0,1,0,1.8870696490323797
78731,apartments,80,30,154,1.73,1,162,6.21849299516516,2.6666666666666665,0,1,1,0,0.9808292530117262
78704,apartments,100,30,0,NA,2,88,2.0840327841788713,3.3333333333333335,0,0,1,0,1.2039728043259361
78756,apartments,90,2,261,2.91,1,262,4.589311563147038,45,1,1,1,1,3.8066624897703196
78723,apartments,94,30,8,0.11,1,57,6.015468126602487,3.1333333333333333,0,0,1,0,1.1420974006078486
78702,apartments,89,30,145,1.62,1,0,3.397470406356521,2.966666666666667,0,1,1,0,1.0874389880699844
78704,apartments,124,30,160,1.96,2,0,1.7157845275362724,4.133333333333334,0,1,1,0,1.4190841839428816
78704,apartments,150,2,9,0.12,1,365,5.334318096071773,75,1,0,1,0,4.31748811353631
78752,apartments,182,2,252,2.8,4,34,8.470005033329933,91,0,1,1,1,4.51085950651685
78702,apartments,120,2,86,0.96,1,0,1.733529027050819,60,0,0,1,0,4.0943445622221
78704,apartments,185,2,71,0.79,3,4,3.4178224105027604,92.5,0,0,1,0,4.52720864451838
78751,apartments,126,5,49,0.55,9,332,3.6003497168818543,25.2,1,0,1,1,3.2268439945173775
78704,apartments,82,2,287,3.37,1,0,3.927474166332416,41,0,1,1,0,3.713572066704308
78704,apartments,70,30,5,0.1,1,304,5.445897958115938,2.3333333333333335,1,0,1,0,0.8472978603872037
78722,apartments,149,2,137,1.63,1,0,3.137042208008748,74.5,0,1,1,0,4.310799125385514
78756,apartments,92,30,135,1.52,3,114,6.079113536099146,3.066666666666667,0,1,1,1,1.120591195386885
78701,apartments,143,2,183,2.08,31,357,0.9102745534950801,71.5,1,1,1,0,4.269697449699962
78702,apartments,182,3,26,0.31,1,93,2.134228670910829,60.666666666666664,0,0,1,0,4.105394398408686
78702,apartments,105,2,278,3.31,1,27,3.042333487856619,52.5,0,1,1,0,3.960813169597578
78722,apartments,221,3,163,1.87,3,336,3.576921100988028,73.66666666666667,1,1,1,0,4.299550412849643
78745,apartments,333,28,71,0.94,2,250,8.039414950541769,11.892857142857142,1,0,1,1,2.4759379798052397
78704,apartments,90,3,212,2.52,1,315,4.1443184919991785,30,1,1,1,0,3.4011973816621555
78705,apartments,192,30,20,0.53,1,298,2.479600555123164,6.4,1,0,1,0,1.8562979903656263
78751,apartments,144,5,69,0.78,9,201,3.595904636944517,28.8,1,0,1,1,3.3603753871419
78738,apartments,130,2,109,1.32,1,27,23.441786506433942,65,0,1,0,0,4.174387269895637
78702,apartments,114,3,199,2.27,1,323,3.3839302236647573,38,1,1,1,0,3.6375861597263857
78704,apartments,99,2,313,3.57,1,342,3.880638183932331,49.5,1,1,1,0,3.901972669574645
78751,apartments,165,5,59,1.13,9,239,3.536829900828746,33,1,0,1,1,3.4965075614664802
78704,apartments,140,28,20,20,2,0,3.7808677137509243,5,0,0,1,0,1.6094379124341003
78701,apartments,107,30,42,0.49,1,332,0.49759561908097943,3.566666666666667,1,0,1,0,1.2716314527997508
78704,apartments,125,2,67,0.87,1,263,3.2209591818096763,62.5,1,0,1,0,4.135166556742356
78704,apartments,149,3,121,1.39,1,243,2.853088275377672,49.666666666666664,1,1,1,0,3.905334017277349
78704,apartments,192,2,148,1.71,1,109,2.7474337599611096,96,0,1,1,0,4.564348191467836
78704,apartments,150,30,15,0.18,2,365,4.513829567194888,5,1,0,1,0,1.6094379124341003
78704,apartments,228,30,3,0.05,4,185,2.907397502696587,7.6,0,0,1,0,2.028148247292285
78703,apartments,204,30,36,0.41,1,242,0.9328310454725794,6.8,1,0,1,0,1.916922612182061
78704,apartments,65,31,0,NA,2,311,4.946180130848936,2.096774193548387,1,0,1,0,0.7404000654104909
78702,apartments,150,7,35,0.43,1,12,2.950891226230999,21.428571428571427,0,0,1,0,3.0647251450409425
78702,apartments,193,3,17,0.19,2,305,2.5941532046052926,64.33333333333333,1,0,1,0,4.164077900236776
78704,apartments,125,2,154,1.76,1,171,2.3983064516909054,62.5,0,1,1,0,4.135166556742356
78701,apartments,173,2,181,2.06,31,352,0.7851522632301826,86.5,1,1,1,0,4.460144413937834
78704,apartments,78,2,193,2.19,1,0,3.2424404114762826,39,0,1,1,0,3.6635616461296463
78722,apartments,53,2,217,3.3,2,17,3.9443765790684564,26.5,0,1,1,0,3.2771447329921766
78701,apartments,190,180,142,1.69,12,0,0.8584056973197676,1.0555555555555556,0,1,1,0,0.05406722127027579
78704,apartments,144,2,73,0.98,13,167,3.571769460943199,72,0,0,1,0,4.276666119016055
78750,apartments,249,90,104,1.3,12,0,21.95710229894309,2.7666666666666666,0,1,0,1,1.0176432261344426
78702,apartments,198,2,104,1.25,1,330,2.7677346468193074,99,1,1,1,0,4.59511985013459
78704,apartments,157,2,40,0.49,2,150,2.752830043715044,78.5,0,0,1,0,4.363098624788363
78702,apartments,163,2,268,3.25,2,122,2.3139670320259347,81.5,0,1,1,0,4.400603020246817
78723,apartments,150,30,20,0.23,1,0,6.009468199081301,5,0,0,1,0,1.6094379124341003
78757,apartments,149,45,29,0.34,12,0,10.0662577360607,3.311111111111111,0,0,1,1,1.1972838161751393
78704,apartments,289,3,9,0.12,1,0,5.64190787738891,96.33333333333333,0,0,1,0,4.567814399444322
78702,apartments,113,2,354,4.08,1,63,1.4272279339535765,56.5,0,1,1,0,4.034240638152395
78702,apartments,84,2,649,7.52,1,23,3.2310278075079513,42,0,1,1,0,3.7376696182833684
78723,apartments,364,14,0,NA,2,352,5.935720244148196,26,1,0,1,0,3.258096538021482
78702,apartments,60,30,19,0.25,3,128,3.063600550341204,2,0,0,1,0,0.6931471805599453
78731,apartments,79,1,562,6.61,2,297,4.530942554209999,79,1,1,1,0,4.3694478524670215
78702,apartments,72,14,109,1.26,1,0,3.5095290668862624,5.142857142857143,0,1,1,0,1.6376087894007967
78724,apartments,121,2,2,0.03,1,0,11.118657576675744,60.5,0,0,1,0,4.102643365036796
78734,apartments,180,7,58,0.67,1,56,23.68189251197167,25.714285714285715,0,0,0,0,3.247046701834897
78703,apartments,81,2,334,3.95,13,202,1.6013559648568825,40.5,1,1,1,0,3.7013019741124933
78741,apartments,86,1,472,5.63,3,348,4.54288871606906,86,1,1,1,1,4.454347296253507
78756,apartments,296,5,9,0.11,1,321,5.718528889016179,59.2,1,0,1,1,4.0809215418899605
78703,apartments,81,30,194,2.36,2,233,2.56686632570321,2.7,1,1,1,0,0.9932517730102834
78704,apartments,325,7,7,0.08,1,352,2.862837089465685,46.42857142857143,1,0,1,0,3.8379150332744243
78704,apartments,123,2,3,0.04,1,0,5.5736891402936,61.5,0,0,1,0,4.119037174812473
78758,apartments,89,4,33,0.8,2,0,10.26641322571835,22.25,0,0,1,1,3.1023420086122493
78702,apartments,106,4,48,0.92,3,42,2.3432639157412414,26.5,0,0,1,0,3.2771447329921766
78745,apartments,80,30,12,0.16,1,124,7.365988980210945,2.6666666666666665,0,0,1,1,0.9808292530117262
78702,apartments,479,31,1,0.01,1,89,2.0914524137342565,15.451612903225806,0,0,1,0,2.737713392925769
78731,apartments,199,2,54,0.65,1,364,8.711661581113555,99.5,1,0,1,0,4.600157644164547
78704,apartments,116,3,135,1.76,2,94,2.9795108567975097,38.666666666666664,0,1,1,0,3.654977902438255
78722,apartments,142,2,137,1.66,4,106,3.8902752650204944,71,0,1,1,0,4.2626798770413155
78704,apartments,49,365,26,0.31,2,303,4.131730227139506,0.13424657534246576,1,0,1,0,-2.008077055471865
78704,apartments,130,100,5,0.07,2,0,3.288188283753472,1.3,0,0,1,0,0.26236426446749106
78704,apartments,101,2,178,2.82,1,0,3.541147134401515,50.5,0,1,1,0,3.9219733362813143
78759,apartments,339,30,144,1.73,12,0,14.99478757438344,11.3,0,1,1,1,2.424802725718295
78756,apartments,200,3,1,0.02,1,0,5.651109732568808,66.66666666666667,0,0,1,1,4.199705077879927
